localization_key,classification,revised_score,score,preserved_tokens,classification_notes,Chineses_reference,Chineses_display,Chineset_reference,Chineset_display,Czech_reference,Czech_display,English_reference,English_display,French_reference,French_display,German_reference,German_display,Italian_reference,Italian_display,Japanese_reference,Japanese_display,Korean_reference,Korean_display,Polish_reference,Polish_display,Portuguese_reference,Portuguese_display,Russian_reference,Russian_display,Spanish_reference,Spanish_display,Turkish_reference,Turkish_display,Ukrainian_reference,Ukrainian_display,Vietnamese_reference,Vietnamese_display,review_source_language,review_verified_meaning,review_line_type,review_status,review_notes
goss_gossip_na_mmmmmmmmmmm_Lw1W,likely_foreign_phrase,14,11,Insobald; mich; besuchst; vergangen; seine; Wanderslust; sich; nicht; Flecke; rühret,foreign-lexicon hit(s): nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,"""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""",Sobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret,„... Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.“,Sobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret,"""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""…Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""… Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""…Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""",„...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret”.,"""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""…Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""",«...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.»,"""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""…Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","“...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""","""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""",«...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret».,"""...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.""",...Insobald du mich besuchst vergangen seine Wanderslust sich nicht vom Flecke rühret.',,,,,
gree_pozdrav_m_ein_bad_wu_wECU,likely_foreign_phrase,14,11,würde; nicht; schaden; Schmutzfink,foreign-lexicon hit(s): nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,"Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, Schmutzer!","Koupel by ti neuškodila, du Schmutzfink!","Ein Bad würde dir nicht schaden, Schmutzer!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink !","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","¡Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!","Ein Bad würde dir nicht schaden, du Schmutzfink!",,,,,
gree_pozdrav_m_gru_dich_a_qepG,likely_foreign_phrase,14,11,Grüß; dich; Aber; bist; voller; Blut,foreign-lexicon hit(s): dich | multiple preserved tokens | foreign lexicon visible in English display: dich,Grüß dich … Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich... aber du bist voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich... aber du bist voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut !,Grüß dich … Aber du bist ja voller Blut!,*Grüß dich … Aber du bist ja voller Blut!*,Grüß dich … Aber du bist ja voller Blut!,Grüß dich… Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,どうも…  って、血だらけじゃないか！,Grüß dich … Aber du bist ja voller Blut!,Grüß dich… Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich... Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich… Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,¡Grüß dich… aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,Grüß dich … Aber du bist ja voller Blut!,,,,,
gree_pozdrav_m_gru_dich_w_aXJ8,likely_foreign_phrase,14,11,Grüß; dich; willst; denn; nachts; noch,foreign-lexicon hit(s): dich | multiple preserved tokens | foreign lexicon visible in English display: dich,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du nachts so?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du nachts so?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich ! Was willst du denn nachts noch ?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,どうも！  今晩はどうする？,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,¡Grüß dich! ¿Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,Grüß dich! Was willst du denn nachts noch?,,,,,
gree_pozdrav_m_gru_gott_w_a2kX,likely_foreign_phrase,14,11,Grüß; Gott; willst; denn; nachts; noch,foreign-lexicon hit(s): Gott | multiple preserved tokens | foreign lexicon visible in English display: gott,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du nachts so?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du nachts so?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott ! Was willst du denn nachts noch ?,Grüß Gott! Was willst du denn nachts noch?,*Grüß Gott! Was willst du denn nachts noch?*,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,¡Grüß Gott! ¿Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,Grüß Gott! Was willst du denn nachts noch?,,,,,
gree_pozdrav_m_gru_gott_w_imjE,mixed_or_ambiguous,14,11,Grüß; Gott; brauchst; Heinrich,foreign-lexicon hit(s): Gott | multiple preserved tokens | foreign lexicon visible in English display: gott,"Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was du brauchst, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was du brauchst, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Хайнрих?","Grüß Gott! Was brauchst du, Heinrich?","¡Grüß Gott! ¿Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?","Grüß Gott! Was brauchst du, Heinrich?",,,,,
gree_pozdrav_n_du_hast_da_F1OR,likely_foreign_phrase,14,11,hast; Kampf; gegen; Nüchternheit; wohl; gewonnen; Freund,foreign-lexicon hit(s): Freund | multiple preserved tokens | foreign lexicon visible in English display: freund,"Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast das Match gewonnen mit Nüchternheit, mein Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast das Match gewonnen mit Nüchternheit, mein Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","!P Du hast das Match gewonnen mit Nüchternheit, mein Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast das Match gewonnen mit Nüchternheit, mein Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast das Match gewonnen mit Nüchternheit, mein Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast das Match gewonnen mit Nüchternheit, mein Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","¡Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast den Kampf gegen die Nüchternheit wohl gewonnen, Freund!","Du hast das Match gewonnen mit Nüchternheit, mein Freund!",,,,,
gree_pozdrav_n_eh_mein_go_nBA6,likely_foreign_phrase,14,9,Mein; Gott,"foreign-lexicon hit(s): Mein, Gott | multiple preserved tokens | foreign lexicon visible in English display: gott, mein",Äh … Mein Gott?,Eh... Mein Gott?,Äh … Mein Gott?,Äh … Mein Gott?,Eh... Mein Gott?,Äh … Mein Gott?,!P Eh... Mein Gott?,Äh … Mein Gott?,Äh … Mein Gott?,Äh … Mein Gott?,Äh … Mein Gott?,Äh … Mein Gott?,Äh … Mein Gott?,Äh… Mein Gott?,Äh … Mein Gott?,Äh … Mein Gott?,Äh … Mein Gott?,Eh... Mein Gott?,Äh … Mein Gott?,Eh... Mein Gott?,Äh … Mein Gott?,Äh… Mein Gott?,Äh … Mein Gott?,Eh... Mein Gott?,Äh … Mein Gott?,Äh… ¿Mein Gott?,Äh … Mein Gott?,Äh … Mein Gott?,Äh … Mein Gott?,Äh … Mein Gott?,Äh … Mein Gott?,Eh... Mein Gott?,,,,,
gree_pozdrav_n_eh_wasch_d_89RQ,likely_foreign_phrase,14,11,Wasch; dich; siehst; schrecklich,foreign-lexicon hit(s): dich | multiple preserved tokens | foreign lexicon visible in English display: dich,Äh … Wasch dich! Du siehst schrecklich aus.,Eh... Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Eh... Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,!P Eh... Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh… Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Eh... Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Eh... Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh… Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Eh... Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh… ¡Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Äh … Wasch dich! Du siehst schrecklich aus.,Eh... Tắm rửa đi! Cậu trông thật khủng khiếp.,,,,,
gree_pozdrav_n_mein_freun_KxnG,likely_foreign_phrase,14,7,Mein; Freund; beneide; dich; total; deine; Trunkenheit,"foreign-lexicon hit(s): Mein, Freund, dich | multiple preserved tokens | foreign lexicon visible in English display: dich, freund, mein",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.","Mein Freund, ich beneide dich total um deine Trunkenheit.","Mein Freund, ich beneide dich total um deine Trunkenheit.","!P Mein Freund, ich beneide dich total um deine Trunkenheit.","!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,,,,
gree_pozdrav_n_mein_freun_nrPi,likely_foreign_phrase,14,7,Mein; Freund; beneide; dich; total; deine; Trunkenheit,"foreign-lexicon hit(s): Mein, Freund, dich | multiple preserved tokens | foreign lexicon visible in English display: dich, freund, mein",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.","Mein Freund, ich beneide dich total um deine Trunkenheit.","Mein Freund, ich beneide dich total um deine Trunkenheit.","!P Mein Freund, ich beneide dich total um deine Trunkenheit.","!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.",,,,,
